station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
NYC,2018-09-19 03:51,72.00,69.00,90.59,M,3.00,0.00,29.81,1008.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.16,KNYC 190351Z AUTO VRB03KT 10SM CLR 22/21 A2981 RMK AO2 SLP084 T02220206 $,M
NYC,2018-09-19 04:51,71.00,69.00,93.40,0.00,0.00,0.00,29.81,1008.30,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,72.30,KNYC 190451Z AUTO 00000KT 10SM CLR 22/21 A2981 RMK AO2 SLP083 T02170206 402610211 $,M
NYC,2018-09-19 05:51,70.00,68.00,93.37,280.00,4.00,0.00,29.81,1008.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 190551Z AUTO 28004KT 10SM CLR 21/20 A2981 RMK AO2 SLP086 T02110200 10222 20211 53001 $,M
NYC,2018-09-19 06:51,70.00,67.00,89.90,0.00,0.00,0.00,29.82,1009.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 190651Z AUTO 00000KT 10SM CLR 21/19 A2982 RMK AO2 SLP090 T02110194 $,M
NYC,2018-09-19 07:51,70.00,66.00,87.14,290.00,3.00,0.00,29.82,1008.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 190751Z AUTO 29003KT 10SM CLR 21/19 A2982 RMK AO2 SLP088 T02110189 $,M
NYC,2018-09-19 08:51,69.00,66.00,89.86,280.00,3.00,0.00,29.82,1008.90,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 190851Z AUTO 28003KT 10SM CLR 21/19 A2982 RMK AO2 SLP089 T02060189 51003 $,M
NYC,2018-09-19 09:51,69.00,66.00,89.86,0.00,0.00,0.00,29.85,1010.00,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 190951Z AUTO 00000KT 10SM CLR 21/19 A2985 RMK AO2 SLP100 T02060189 $,M
NYC,2018-09-19 10:51,69.00,66.00,89.86,0.00,0.00,0.00,29.87,1010.40,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 191051Z AUTO 00000KT 10SM CLR 21/19 A2987 RMK AO2 SLP104 T02060189 $,M
NYC,2018-09-19 11:51,71.00,67.00,86.59,10.00,3.00,0.00,29.89,1011.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.10,KNYC 191151Z AUTO 01003KT 10SM CLR 22/19 A2989 RMK AO2 SLP111 70118 T02170194 10217 20206 51022 $,M
NYC,2018-09-19 12:51,73.00,67.00,81.20,10.00,5.00,0.00,29.90,1011.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 191251Z AUTO 01005KT 10SM CLR 23/19 A2990 RMK AO2 SLP116 T02280194 $,M
NYC,2018-09-19 13:51,75.00,68.00,78.86,M,4.00,0.00,29.92,1012.20,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.00,KNYC 191351Z AUTO VRB04KT 10SM CLR 24/20 A2992 RMK AO2 SLP122 T02390200 $,M
NYC,2018-09-19 14:51,77.00,67.00,71.03,M,5.00,0.00,29.93,1012.50,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,KNYC 191451Z AUTO VRB05KT 10SM CLR 25/19 A2993 RMK AO2 SLP125 T02500194 51014 $,M
NYC,2018-09-19 15:51,78.00,66.00,66.39,20.00,8.00,0.00,29.94,1012.90,10.00,M,BKN,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,78.10,KNYC 191551Z AUTO 02008KT 350V050 10SM BKN055 26/19 A2994 RMK AO2 SLP129 T02560189 $,M
NYC,2018-09-19 16:51,79.00,66.00,64.45,M,3.00,0.00,29.94,1012.90,10.00,M,OVC,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,81.01,KNYC 191651Z AUTO VRB03KT 10SM OVC055 26/19 A2994 RMK AO2 SLP129 T02610189 $,M
NYC,2018-09-19 17:51,80.00,63.00,55.98,M,5.00,0.00,29.94,1012.90,10.00,M,BKN,OVC,M,M,4800.00,5500.00,M,M,M,M,M,M,M,M,M,81.50,KNYC 191751Z AUTO VRB05KT 10SM BKN048 OVC055 27/17 A2994 RMK AO2 SLP129 T02670172 10272 20217 50004 $,M
NYC,2018-09-19 18:51,79.00,63.00,58.04,M,M,0.00,29.94,1012.80,10.00,M,BKN,M,M,M,5000.00,M,M,M,M,M,M,M,M,M,M,79.00,KNYC 191851Z AUTO 10SM BKN050 26/17 A2994 RMK AO2 SLP128 T02610172 $,M
NYC,2018-09-19 19:51,80.00,60.00,50.52,50.00,7.00,0.00,29.93,1012.60,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.94,KNYC 191951Z AUTO 05007KT 10SM CLR 27/16 A2993 RMK AO2 SLP126 T02670156 $,M
NYC,2018-09-19 20:51,79.00,61.00,54.08,30.00,6.00,0.00,29.95,1013.10,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,80.26,KNYC 192051Z AUTO 03006KT 10SM CLR 26/16 A2995 RMK AO2 SLP131 T02610161 53003 $,M
NYC,2018-09-19 21:51,78.00,61.00,55.71,M,3.00,0.00,29.97,1013.80,10.00,M,CLR,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.10,KNYC 192151Z AUTO VRB03KT 10SM CLR 26/16 A2997 RMK AO2 SLP138 T02560161 $,M
NYC,2018-09-19 22:51,75.00,66.00,73.59,0.00,0.00,0.00,29.98,1014.40,10.00,M,SCT,OVC,M,M,3500.00,5500.00,M,M,M,M,M,M,M,M,M,75.00,KNYC 192251Z AUTO 00000KT 10SM SCT035 OVC055 24/19 A2998 RMK AO2 SLP144 T02390189 $,M
NYC,2018-09-19 23:51,72.00,68.00,87.24,M,3.00,0.00,30.00,1015.10,10.00,M,BKN,BKN,M,M,1500.00,5000.00,M,M,M,M,M,M,M,M,M,73.00,KNYC 192351Z AUTO VRB03KT 10SM BKN015 BKN050 22/20 A3000 RMK AO2 SLP151 T02220200 10267 20222 52019 $,M
NYC,2018-09-19 23:59,72.00,68.00,87.24,0.00,0.00,0.00,30.01,M,10.00,M,BKN,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,73.00,KNYC 192359Z AUTO 00000KT 10SM BKN013 22/20 A3001 RMK AO2 T02220200 $,M
NYC,2018-09-20 00:41,72.00,67.00,83.99,M,M,0.00,30.03,M,10.00,M,BKN,OVC,M,M,1500.00,1900.00,M,M,M,M,M,M,M,M,M,72.00,KNYC 200041Z AUTO 10SM BKN015 OVC019 22/19 A3003 RMK AO2 T02220194 $,M
NYC,2018-09-20 00:51,72.00,67.00,83.99,0.00,0.00,0.00,30.03,1016.10,10.00,M,BKN,BKN,OVC,M,1500.00,2100.00,2800.00,M,M,M,M,M,M,M,M,72.00,KNYC 200051Z AUTO 00000KT 10SM BKN015 BKN021 OVC028 22/19 A3003 RMK AO2 SLP161 T02220194 $,M
NYC,2018-09-20 01:46,71.60,66.20,83.09,0.00,0.00,0.00,30.05,M,10.00,M,SCT,BKN,OVC,M,1500.00,3600.00,4500.00,M,M,M,M,M,M,M,M,71.60,KNYC 200146Z AUTO 00000KT 10SM SCT015 BKN036 OVC045 22/19 A3005 RMK AO2 $,M
NYC,2018-09-20 01:51,71.00,66.00,83.93,0.00,0.00,0.00,30.06,1016.90,10.00,M,BKN,BKN,OVC,M,1500.00,3500.00,4500.00,M,M,M,M,M,M,M,M,71.10,KNYC 200151Z AUTO 00000KT 10SM BKN015 BKN035 OVC045 22/19 A3006 RMK AO2 SLP169 T02170189 $,M
NYC,2018-09-20 02:51,71.00,65.00,80.78,0.00,0.00,T,30.08,1017.50,10.00,M,BKN,BKN,OVC,M,1500.00,3500.00,4400.00,M,M,M,M,M,M,M,M,71.10,KNYC 200251Z AUTO 00000KT 10SM BKN015 BKN035 OVC044 22/18 A3008 RMK AO2 RAB07E16 SLP175 P0000 60000 T02170183 51015 $,M
NYC,2018-09-20 02:58,71.00,66.00,83.93,0.00,0.00,0.00,30.08,M,10.00,M,SCT,OVC,M,M,1500.00,4100.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 200258Z AUTO 00000KT 10SM SCT015 OVC041 22/19 A3008 RMK AO2 T02170189 $,M
NYC,2018-09-20 03:38,71.00,65.00,80.78,M,3.00,0.00,30.09,M,10.00,M,SCT,BKN,OVC,M,1500.00,2100.00,4300.00,M,M,M,M,M,M,M,M,71.10,KNYC 200338Z AUTO VRB03KT 10SM SCT015 BKN021 OVC043 22/18 A3009 RMK AO2 T02170183 $,M
NYC,2018-09-20 03:51,71.00,65.00,80.78,M,3.00,0.00,30.09,1017.80,10.00,M,SCT,BKN,OVC,M,1500.00,2900.00,4300.00,M,M,M,M,M,M,M,M,71.10,KNYC 200351Z AUTO VRB03KT 10SM SCT015 BKN029 OVC043 22/18 A3009 RMK AO2 SLP178 T02170183 $,M
NYC,2018-09-20 04:15,70.00,65.00,83.86,50.00,5.00,T,30.09,M,9.00,M,BKN,OVC,M,M,1400.00,2900.00,M,M,-RA,M,M,M,M,M,M,70.00,KNYC 200415Z AUTO 05005KT 9SM -RA BKN014 OVC029 21/18 A3009 RMK AO2 RAB00 P0000 T02110183 $,M
NYC,2018-09-20 04:37,68.00,65.00,89.81,0.00,0.00,T,30.09,M,10.00,M,OVC,M,M,M,1600.00,M,M,M,-RA,M,M,M,M,M,M,68.00,KNYC 200437Z AUTO 00000KT 10SM -RA OVC016 20/18 A3009 RMK AO2 RAB00 P0000 T02000183 $,M
NYC,2018-09-20 04:51,68.00,64.00,87.03,M,5.00,T,30.10,1018.20,10.00,M,OVC,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 200451Z AUTO VRB05KT 10SM OVC015 20/18 A3010 RMK AO2 RAB00E38 SLP182 P0000 T02000178 402720200 $,M
NYC,2018-09-20 05:51,68.00,61.00,78.30,50.00,5.00,0.00,30.11,1018.70,10.00,M,OVC,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 200551Z AUTO 05005KT 10SM OVC016 20/16 A3011 RMK AO2 SLP187 60000 T02000161 10222 20200 53012 $,M
NYC,2018-09-20 06:51,67.00,59.00,75.74,60.00,3.00,0.00,30.12,1019.10,10.00,M,OVC,M,M,M,1800.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 200651Z AUTO 06003KT 10SM OVC018 19/15 A3012 RMK AO2 SLP191 T01940150 $,M
NYC,2018-09-20 07:51,66.00,58.00,75.12,0.00,0.00,0.00,30.13,1019.30,10.00,M,OVC,M,M,M,1900.00,M,M,M,M,M,M,M,M,M,M,66.00,KNYC 200751Z AUTO 00000KT 10SM OVC019 19/14 A3013 RMK AO2 SLP193 T01890144 $,M
NYC,2018-09-20 08:51,66.00,58.00,75.12,M,4.00,0.00,30.14,1019.70,10.00,M,OVC,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,66.00,KNYC 200851Z AUTO VRB04KT 10SM OVC020 19/14 A3014 RMK AO2 SLP197 T01890144 53009 $,M
NYC,2018-09-20 09:51,65.00,58.00,78.05,0.00,0.00,0.00,30.16,1020.30,10.00,M,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,64.90,KNYC 200951Z AUTO 00000KT 10SM OVC021 18/14 A3016 RMK AO2 SLP203 T01830144 $,M
NYC,2018-09-20 10:51,66.00,59.00,78.14,60.00,4.00,0.00,30.18,1021.10,10.00,M,BKN,OVC,M,M,2000.00,2600.00,M,M,M,M,M,M,M,M,M,66.00,KNYC 201051Z AUTO 06004KT 10SM BKN020 OVC026 19/15 A3018 RMK AO2 SLP211 T01890150 $,M
NYC,2018-09-20 11:51,65.00,58.00,78.05,70.00,3.00,0.00,30.22,1022.50,10.00,M,BKN,OVC,M,M,2000.00,2700.00,M,M,M,M,M,M,M,M,M,64.90,KNYC 201151Z AUTO 07003KT 10SM BKN020 OVC027 18/14 A3022 RMK AO2 SLP225 T01830144 10200 20183 53027 $,M
NYC,2018-09-20 12:51,66.00,58.00,75.12,0.00,0.00,0.00,30.23,1022.70,10.00,M,OVC,M,M,M,2700.00,M,M,M,M,M,M,M,M,M,M,66.00,KNYC 201251Z AUTO 00000KT 10SM OVC027 19/14 A3023 RMK AO2 SLP227 T01890144 $,M
NYC,2018-09-20 13:51,66.00,57.00,72.72,0.00,0.00,0.00,30.25,1023.60,10.00,M,OVC,M,M,M,2100.00,M,M,M,M,M,M,M,M,M,M,66.00,KNYC 201351Z AUTO 00000KT 10SM OVC021 19/14 A3025 RMK AO2 SLP236 T01890139 $,M
NYC,2018-09-20 14:35,67.00,59.00,75.74,0.00,0.00,0.00,30.26,M,10.00,M,SCT,OVC,M,M,2200.00,3100.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 201435Z AUTO 00000KT 10SM SCT022 OVC031 19/15 A3026 RMK AO2 T01940150 $,M
NYC,2018-09-20 14:51,68.00,57.00,67.86,60.00,5.00,0.00,30.27,1024.00,10.00,M,OVC,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 201451Z AUTO 06005KT 10SM OVC031 20/14 A3027 RMK AO2 SLP240 T02000139 53015 $,M
NYC,2018-09-20 15:51,68.00,57.00,67.86,50.00,3.00,0.00,30.28,1024.40,10.00,M,OVC,M,M,M,3400.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 201551Z AUTO 05003KT 10SM OVC034 20/14 A3028 RMK AO2 SLP244 T02000139 $,M
NYC,2018-09-20 16:51,68.00,59.00,72.92,50.00,4.00,0.00,30.27,1024.10,10.00,M,OVC,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 201651Z AUTO 05004KT 10SM OVC036 20/15 A3027 RMK AO2 SLP241 T02000150 $,M
NYC,2018-09-20 17:51,70.00,59.00,68.09,M,3.00,0.00,30.26,1023.80,10.00,M,BKN,BKN,OVC,M,3700.00,4600.00,5500.00,M,M,M,M,M,M,M,M,70.00,KNYC 201751Z AUTO VRB03KT 10SM BKN037 BKN046 OVC055 21/15 A3026 RMK AO2 SLP238 T02110150 10211 20183 58001 $,M
NYC,2018-09-20 18:51,71.00,59.00,65.58,M,3.00,0.00,30.24,1023.20,10.00,M,SCT,OVC,M,M,4100.00,5500.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 201851Z AUTO VRB03KT 10SM SCT041 OVC055 22/15 A3024 RMK AO2 SLP232 T02170150 $,M
NYC,2018-09-20 19:51,70.00,60.00,70.81,50.00,4.00,0.00,30.24,1022.90,10.00,M,SCT,M,M,M,5500.00,M,M,M,M,M,M,M,M,M,M,70.00,KNYC 201951Z AUTO 05004KT 10SM SCT055 21/16 A3024 RMK AO2 SLP229 T02110156 $,M
NYC,2018-09-20 20:51,68.00,61.00,78.30,0.00,0.00,0.00,30.23,1022.80,10.00,M,BKN,M,M,M,3600.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 202051Z AUTO 00000KT 10SM BKN036 20/16 A3023 RMK AO2 SLP228 T02000161 56010 $,M
NYC,2018-09-20 21:51,69.00,61.00,75.40,0.00,0.00,0.00,30.25,1023.50,10.00,M,BKN,OVC,M,M,3200.00,4000.00,M,M,M,M,M,M,M,M,M,69.10,KNYC 202151Z AUTO 00000KT 10SM BKN032 OVC040 21/16 A3025 RMK AO2 SLP235 T02060161 $,M
NYC,2018-09-20 22:51,68.00,60.00,75.84,M,3.00,0.00,30.26,1023.80,10.00,M,OVC,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 202251Z AUTO VRB03KT 10SM OVC049 20/16 A3026 RMK AO2 SLP238 T02000156 $,M
NYC,2018-09-20 23:51,67.00,61.00,81.33,0.00,0.00,0.00,30.26,1023.70,10.00,M,FEW,OVC,M,M,2100.00,4600.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 202351Z AUTO 00000KT 10SM FEW021 OVC046 19/16 A3026 RMK AO2 SLP237 T01940161 10222 20194 50009 $,M
NYC,2018-09-21 00:51,67.00,61.00,81.33,M,3.00,0.00,30.27,1024.10,10.00,M,FEW,OVC,M,M,2100.00,5000.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 210051Z AUTO VRB03KT 10SM FEW021 OVC050 19/16 A3027 RMK AO2 SLP241 T01940161 $,M
NYC,2018-09-21 01:51,68.00,60.00,75.84,0.00,0.00,0.00,30.27,1024.30,10.00,M,BKN,OVC,M,M,3200.00,5000.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 210151Z AUTO 00000KT 10SM BKN032 OVC050 20/16 A3027 RMK AO2 SLP243 T02000156 $,M
NYC,2018-09-21 02:38,68.00,59.00,72.92,M,4.00,0.00,30.28,M,10.00,M,BKN,BKN,OVC,M,2400.00,3300.00,5500.00,M,M,M,M,M,M,M,M,68.00,KNYC 210238Z AUTO VRB04KT 10SM BKN024 BKN033 OVC055 20/15 A3028 RMK AO2 T02000150 $,M
NYC,2018-09-21 02:51,67.00,60.00,78.77,M,4.00,0.00,30.28,1024.40,10.00,M,BKN,OVC,M,M,2400.00,5500.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 210251Z AUTO VRB04KT 10SM BKN024 OVC055 19/16 A3028 RMK AO2 SLP244 T01940156 51006 $,M
NYC,2018-09-21 03:51,67.00,60.00,78.77,0.00,0.00,0.00,30.28,1024.50,10.00,M,BKN,OVC,M,M,2200.00,3000.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 210351Z AUTO 00000KT 10SM BKN022 OVC030 19/16 A3028 RMK AO2 SLP245 T01940156 $,M
NYC,2018-09-21 04:29,68.00,60.00,75.84,M,4.00,0.00,30.28,M,10.00,M,SCT,OVC,M,M,2400.00,3300.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 210429Z AUTO VRB04KT 10SM SCT024 OVC033 20/16 A3028 RMK AO2 T02000156 $,M
NYC,2018-09-21 04:51,68.00,59.00,72.92,0.00,0.00,0.00,30.28,1024.60,10.00,M,OVC,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 210451Z AUTO 00000KT 10SM OVC033 20/15 A3028 RMK AO2 SLP246 T02000150 402220183 $,M
NYC,2018-09-21 05:33,67.00,59.00,75.74,0.00,0.00,0.00,30.28,M,10.00,M,BKN,BKN,OVC,M,2700.00,3300.00,3900.00,M,M,M,M,M,M,M,M,66.90,KNYC 210533Z AUTO 00000KT 10SM BKN027 BKN033 OVC039 19/15 A3028 RMK AO2 T01940150 $,M
NYC,2018-09-21 05:51,68.00,59.00,72.92,0.00,0.00,0.00,30.28,1024.30,10.00,M,FEW,BKN,OVC,M,2300.00,2800.00,4000.00,M,M,M,M,M,M,M,M,68.00,KNYC 210551Z AUTO 00000KT 10SM FEW023 BKN028 OVC040 20/15 A3028 RMK AO2 SLP243 T02000150 10200 20194 58000 $,M
NYC,2018-09-21 06:04,68.00,59.00,72.92,M,3.00,0.00,30.27,M,10.00,M,FEW,OVC,M,M,2100.00,3000.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 210604Z AUTO VRB03KT 10SM FEW021 OVC030 20/15 A3027 RMK AO2 T02000150 $,M
NYC,2018-09-21 06:51,68.00,59.00,72.92,0.00,0.00,0.00,30.26,1023.80,10.00,M,BKN,OVC,M,M,3800.00,6000.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 210651Z AUTO 00000KT 10SM BKN038 OVC060 20/15 A3026 RMK AO2 SLP238 T02000150 $,M
NYC,2018-09-21 07:47,66.20,60.80,82.74,M,3.00,0.00,30.26,M,10.00,M,BKN,OVC,M,M,2400.00,3800.00,M,M,M,M,M,M,M,M,M,66.20,KNYC 210747Z AUTO VRB03KT 10SM BKN024 OVC038 19/16 A3026 RMK AO2 $,M
NYC,2018-09-21 07:51,68.00,60.00,75.84,0.00,0.00,0.00,30.26,1023.80,10.00,M,BKN,OVC,M,M,2500.00,3800.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 210751Z AUTO 00000KT 10SM BKN025 OVC038 20/16 A3026 RMK AO2 SLP238 T02000156 $,M
NYC,2018-09-21 08:51,67.00,60.00,78.77,M,3.00,0.00,30.27,1024.10,10.00,M,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 210851Z AUTO VRB03KT 10SM OVC029 19/16 A3027 RMK AO2 SLP241 T01940156 53003 $,M
NYC,2018-09-21 09:16,67.00,60.00,78.77,0.00,0.00,0.00,30.27,M,10.00,M,FEW,BKN,OVC,M,2500.00,3000.00,4500.00,M,M,M,M,M,M,M,M,66.90,KNYC 210916Z AUTO 00000KT 10SM FEW025 BKN030 OVC045 19/16 A3027 RMK AO2 T01940156 $,M
NYC,2018-09-21 09:51,67.00,60.00,78.77,0.00,0.00,0.00,30.28,1024.30,10.00,M,FEW,OVC,M,M,2600.00,3200.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 210951Z AUTO 00000KT 10SM FEW026 OVC032 19/16 A3028 RMK AO2 SLP243 T01940156 $,M
NYC,2018-09-21 10:06,67.00,60.00,78.77,0.00,0.00,0.00,30.28,M,10.00,M,BKN,OVC,M,M,2500.00,3200.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 211006Z AUTO 00000KT 10SM BKN025 OVC032 19/16 A3028 RMK AO2 T01940156 $,M
NYC,2018-09-21 10:41,67.00,61.00,81.33,M,3.00,0.00,30.28,M,10.00,M,FEW,OVC,M,M,2300.00,3000.00,M,M,M,M,M,M,M,M,M,66.90,KNYC 211041Z AUTO VRB03KT 10SM FEW023 OVC030 19/16 A3028 RMK AO2 T01940161 $,M
NYC,2018-09-21 10:51,68.00,60.00,75.84,M,3.00,0.00,30.28,1024.40,10.00,M,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 211051Z AUTO VRB03KT 10SM OVC029 20/16 A3028 RMK AO2 SLP244 T02000156 $,M
NYC,2018-09-21 11:22,67.00,60.00,78.77,0.00,0.00,0.00,30.28,M,10.00,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 211122Z AUTO 00000KT 10SM OVC030 19/16 A3028 RMK AO2 T01940156 $,M
NYC,2018-09-21 11:51,67.00,60.00,78.77,0.00,0.00,0.00,30.28,1024.50,10.00,M,OVC,M,M,M,3100.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 211151Z AUTO 00000KT 10SM OVC031 19/16 A3028 RMK AO2 SLP245 T01940156 10200 20194 51004 $,M
NYC,2018-09-21 12:51,67.00,61.00,81.33,0.00,0.00,0.00,30.28,1024.40,M,M,OVC,M,M,M,2900.00,M,M,M,M,M,M,M,M,M,M,66.90,KNYC 211251Z AUTO 00000KT OVC029 19/16 A3028 RMK AO2 SLP244 T01940161 $,M
NYC,2018-09-21 13:11,68.00,60.00,75.84,0.00,0.00,0.00,30.27,M,M,M,OVC,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,68.00,KNYC 211311Z AUTO 00000KT OVC030 20/16 A3027 RMK AO2 T02000156 $,M
NYC,2018-09-21 13:42,68.00,61.00,78.30,0.00,0.00,0.00,30.27,M,M,M,BKN,OVC,M,M,2700.00,3100.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 211342Z AUTO 00000KT BKN027 OVC031 20/16 A3027 RMK AO2 T02000161 $,M
NYC,2018-09-21 13:51,68.00,61.00,78.30,M,3.00,0.00,30.27,1024.10,M,M,BKN,OVC,M,M,2500.00,3100.00,M,M,M,M,M,M,M,M,M,68.00,KNYC 211351Z AUTO VRB03KT BKN025 OVC031 20/16 A3027 RMK AO2 SLP241 T02000161 $,M
NYC,2018-09-21 14:51,69.00,61.00,75.40,M,3.00,0.00,30.26,1023.60,M,M,OVC,M,M,M,2400.00,M,M,M,M,M,M,M,M,M,M,69.10,KNYC 211451Z AUTO VRB03KT OVC024 21/16 A3026 RMK AO2 SLP236 T02060161 58008 $,M
NYC,2018-09-21 15:51,70.00,61.00,73.11,M,4.00,0.00,30.23,1022.70,M,M,BKN,OVC,M,M,2600.00,3200.00,M,M,M,M,M,M,M,M,M,70.00,KNYC 211551Z AUTO VRB04KT BKN026 OVC032 21/16 A3023 RMK AO2 SLP227 T02110161 $,M
NYC,2018-09-21 16:06,70.00,61.00,73.11,M,4.00,0.00,30.22,M,M,M,SCT,OVC,M,M,2700.00,3800.00,M,M,M,M,M,M,M,M,M,70.00,KNYC 211606Z AUTO VRB04KT SCT027 OVC038 21/16 A3022 RMK AO2 T02110161 $,M
NYC,2018-09-21 16:51,70.00,63.00,78.46,0.00,0.00,0.00,30.21,1022.00,M,M,FEW,OVC,M,M,2600.00,4000.00,M,M,M,M,M,M,M,M,M,70.00,KNYC 211651Z AUTO 00000KT FEW026 OVC040 21/17 A3021 RMK AO2 SLP220 T02110172 $,M
NYC,2018-09-21 17:31,70.00,62.00,76.01,0.00,0.00,0.00,30.20,M,M,M,BKN,OVC,M,M,2700.00,3100.00,M,M,M,M,M,M,M,M,M,70.00,KNYC 211731Z AUTO 00000KT BKN027 OVC031 21/17 A3020 RMK AO2 T02110167 $,M
NYC,2018-09-21 17:51,70.00,63.00,78.46,M,M,0.00,30.19,1021.30,M,M,BKN,OVC,M,M,2400.00,3000.00,M,M,M,M,M,M,M,M,M,70.00,KNYC 211751Z AUTO BKN024 OVC030 21/17 A3019 RMK AO2 SLP213 T02110172 10217 20194 56023 $,M
NYC,2018-09-21 18:51,70.00,63.00,78.46,M,4.00,0.00,30.16,1020.40,M,M,BKN,OVC,M,M,2200.00,2800.00,M,M,M,M,M,M,M,M,M,70.00,KNYC 211851Z AUTO VRB04KT BKN022 OVC028 21/17 A3016 RMK AO2 SLP204 T02110172 $,M
NYC,2018-09-21 19:51,71.00,64.00,78.28,M,M,0.00,30.13,1019.50,M,M,BKN,BKN,OVC,M,2400.00,2800.00,3400.00,M,M,M,M,M,M,M,M,71.10,KNYC 211951Z AUTO BKN024 BKN028 OVC034 22/18 A3013 RMK AO2 SLP195 T02170178 $,M
NYC,2018-09-21 20:51,71.00,65.00,80.78,M,M,0.00,30.10,1018.40,10.00,M,BKN,OVC,M,M,2300.00,3000.00,M,M,M,M,M,M,M,M,M,71.10,KNYC 212051Z AUTO 10SM BKN023 OVC030 22/18 A3010 RMK AO2 SLP184 T02170183 58029,M
NYC,2018-09-21 21:15,71.00,65.00,80.78,0.00,0.00,0.00,30.09,M,10.00,M,SCT,BKN,OVC,M,2300.00,3200.00,4300.00,M,M,M,M,M,M,M,M,71.10,KNYC 212115Z AUTO 00000KT 10SM SCT023 BKN032 OVC043 22/18 A3009 RMK AO2 T02170183,M
NYC,2018-09-21 21:51,72.00,65.00,78.35,M,M,0.00,30.08,1017.80,10.00,M,FEW,FEW,OVC,M,2200.00,2700.00,3400.00,M,M,M,M,M,M,M,M,72.00,KNYC 212151Z AUTO 10SM FEW022 FEW027 OVC034 22/18 A3008 RMK AO2 SLP178 T02220183,M
NYC,2018-09-21 22:51,72.00,65.00,78.35,M,4.00,0.00,30.05,1016.50,10.00,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,72.00,KNYC 212251Z AUTO VRB04KT 10SM OVC035 22/18 A3005 RMK AO2 SLP165 T02220183,M
