CRASH DATETIME,CRASH DAY,CRASH WEEK NUMBER,CRASH WEEKDAY,BOROUGH,VEHICLE,VEHICLE EMOJI,WEATHER,WEATHER EMOJI,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,ORIGINAL FACTOR,FACTOR,HOUR,VALID,MONTH,DAY,CRASH HOUR,LOCATION AT HOUR
2018-06-08 06:00:00,2018-06-08,23,Fri,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,6,1,June,08,06:00H,"Queens, 06:00H"
2018-06-08 11:00:00,2018-06-08,23,Fri,Bronx,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,11,1,June,08,11:00H,"Bronx, 11:00H"
2018-06-08 07:00:00,2018-06-08,23,Fri,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,7,1,June,08,07:00H,"Bronx, 07:00H"
2018-06-08 07:00:00,2018-06-08,23,Fri,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Brakes Defective,Vehicle Defect,7,1,June,08,07:00H,"Bronx, 07:00H"
2018-06-08 19:00:00,2018-06-08,23,Fri,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,19,1,June,08,19:00H,"Manhattan, 19:00H"
2018-06-08 19:00:00,2018-06-08,23,Fri,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inexperience,Driving Inexperience,19,1,June,08,19:00H,"Manhattan, 19:00H"
2018-06-08 20:00:00,2018-06-08,23,Fri,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Passing Too Closely,Driving Infraction,20,1,June,08,20:00H,"Manhattan, 20:00H"
2018-06-08 20:00:00,2018-06-08,23,Fri,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Backing Unsafely,Driving Infraction,20,1,June,08,20:00H,"Manhattan, 20:00H"
2018-06-08 22:00:00,2018-06-08,23,Fri,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,22,1,June,08,22:00H,"Queens, 22:00H"
2018-06-08 02:00:00,2018-06-08,23,Fri,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,2,1,June,08,02:00H,"Brooklyn, 02:00H"
2018-06-08 03:00:00,2018-06-08,23,Fri,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Unspecified,Unspecified,3,1,June,08,03:00H,"Manhattan, 03:00H"
2018-06-08 04:00:00,2018-06-08,23,Fri,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,4,1,June,08,04:00H,"Manhattan, 04:00H"
2018-06-07 08:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,8,1,June,07,08:00H,"Manhattan, 08:00H"
2018-06-07 13:00:00,2018-06-07,23,Thu,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Other Vehicular,Unspecified,13,1,June,07,13:00H,"Brooklyn, 13:00H"
2018-06-07 13:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,13,1,June,07,13:00H,"Manhattan, 13:00H"
2018-06-07 13:00:00,2018-06-07,23,Thu,Brooklyn,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,13,1,June,07,13:00H,"Brooklyn, 13:00H"
2018-06-07 19:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,19,1,June,07,19:00H,"Manhattan, 19:00H"
2018-06-07 19:00:00,2018-06-07,23,Thu,Manhattan,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Unsafe Lane Changing,Driving Infraction,19,1,June,07,19:00H,"Manhattan, 19:00H"
2018-06-07 19:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Unspecified,Unspecified,19,1,June,07,19:00H,"Manhattan, 19:00H"
2018-06-07 21:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Following Too Closely,Driving Infraction,21,1,June,07,21:00H,"Manhattan, 21:00H"
2018-06-07 21:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Unspecified,Unspecified,21,1,June,07,21:00H,"Manhattan, 21:00H"
2018-06-07 22:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,22,1,June,07,22:00H,"Manhattan, 22:00H"
2018-06-07 22:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Passing or Lane Usage Improper,Driving Infraction,22,1,June,07,22:00H,"Manhattan, 22:00H"
2018-06-07 15:00:00,2018-06-07,23,Thu,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,15,1,June,07,15:00H,"Bronx, 15:00H"
2018-06-07 09:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,9,1,June,07,09:00H,"Manhattan, 09:00H"
2018-06-07 09:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,9,1,June,07,09:00H,"Manhattan, 09:00H"
2018-06-07 09:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Following Too Closely,Driving Infraction,9,1,June,07,09:00H,"Manhattan, 09:00H"
2018-06-07 16:00:00,2018-06-07,23,Thu,Brooklyn,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Oversized Vehicle,Oversized Vehicle,16,1,June,07,16:00H,"Brooklyn, 16:00H"
2018-06-07 16:00:00,2018-06-07,23,Thu,Queens,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Turning Improperly,Driving Infraction,16,1,June,07,16:00H,"Queens, 16:00H"
2018-06-07 16:00:00,2018-06-07,23,Thu,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,June,07,16:00H,"Queens, 16:00H"
2018-06-07 11:00:00,2018-06-07,23,Thu,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Other Vehicular,Unspecified,11,1,June,07,11:00H,"Brooklyn, 11:00H"
2018-06-07 14:00:00,2018-06-07,23,Thu,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,14,1,June,07,14:00H,"Queens, 14:00H"
2018-06-07 17:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,June,07,17:00H,"Manhattan, 17:00H"
2018-06-07 17:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,17,1,June,07,17:00H,"Manhattan, 17:00H"
2018-06-07 07:00:00,2018-06-07,23,Thu,Brooklyn,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Backing Unsafely,Driving Infraction,7,1,June,07,07:00H,"Brooklyn, 07:00H"
2018-06-07 07:00:00,2018-06-07,23,Thu,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Backing Unsafely,Driving Infraction,7,1,June,07,07:00H,"Bronx, 07:00H"
2018-06-07 18:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Brakes Defective,Vehicle Defect,18,1,June,07,18:00H,"Manhattan, 18:00H"
2018-06-07 18:00:00,2018-06-07,23,Thu,,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Passing or Lane Usage Improper,Driving Infraction,18,1,June,07,18:00H,
2018-06-07 20:00:00,2018-06-07,23,Thu,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,20,1,June,07,20:00H,"Bronx, 20:00H"
2018-06-07 23:00:00,2018-06-07,23,Thu,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,23,1,June,07,23:00H,"Manhattan, 23:00H"
2018-06-06 11:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,11,1,June,06,11:00H,"Manhattan, 11:00H"
2018-06-06 11:00:00,2018-06-06,23,Wed,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,11,1,June,06,11:00H,"Queens, 11:00H"
2018-06-06 12:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,12,1,June,06,12:00H,"Manhattan, 12:00H"
2018-06-06 17:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inexperience,Driving Inexperience,17,1,June,06,17:00H,"Manhattan, 17:00H"
2018-06-06 17:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,June,06,17:00H,"Manhattan, 17:00H"
2018-06-06 16:00:00,2018-06-06,23,Wed,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unsafe Lane Changing,Driving Infraction,16,1,June,06,16:00H,"Queens, 16:00H"
2018-06-06 16:00:00,2018-06-06,23,Wed,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unsafe Lane Changing,Driving Infraction,16,1,June,06,16:00H,"Bronx, 16:00H"
2018-06-06 08:00:00,2018-06-06,23,Wed,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Brakes Defective,Vehicle Defect,8,1,June,06,08:00H,"Bronx, 08:00H"
2018-06-06 18:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Passenger Distraction,Driver Inattention,18,1,June,06,18:00H,"Manhattan, 18:00H"
2018-06-06 18:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unsafe Lane Changing,Driving Infraction,18,1,June,06,18:00H,"Manhattan, 18:00H"
2018-06-06 18:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,June,06,18:00H,"Manhattan, 18:00H"
2018-06-06 05:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,5,1,June,06,05:00H,"Manhattan, 05:00H"
2018-06-06 05:00:00,2018-06-06,23,Wed,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,5,1,June,06,05:00H,"Queens, 05:00H"
2018-06-06 19:00:00,2018-06-06,23,Wed,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Passing or Lane Usage Improper,Driving Infraction,19,1,June,06,19:00H,"Brooklyn, 19:00H"
2018-06-06 19:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,19,1,June,06,19:00H,"Manhattan, 19:00H"
2018-06-06 22:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,22,1,June,06,22:00H,"Manhattan, 22:00H"
2018-06-06 22:00:00,2018-06-06,23,Wed,Bronx,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,22,1,June,06,22:00H,"Bronx, 22:00H"
2018-06-06 14:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,14,1,June,06,14:00H,"Manhattan, 14:00H"
2018-06-06 14:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,14,1,June,06,14:00H,"Manhattan, 14:00H"
2018-06-06 20:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Backing Unsafely,Driving Infraction,20,1,June,06,20:00H,"Manhattan, 20:00H"
2018-06-06 21:00:00,2018-06-06,23,Wed,Brooklyn,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,21,1,June,06,21:00H,"Brooklyn, 21:00H"
2018-06-06 21:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,21,1,June,06,21:00H,"Manhattan, 21:00H"
2018-06-06 21:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,21,1,June,06,21:00H,"Manhattan, 21:00H"
2018-06-06 09:00:00,2018-06-06,23,Wed,Bronx,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Backing Unsafely,Driving Infraction,9,1,June,06,09:00H,"Bronx, 09:00H"
2018-06-06 09:00:00,2018-06-06,23,Wed,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,9,1,June,06,09:00H,"Queens, 09:00H"
2018-06-06 09:00:00,2018-06-06,23,Wed,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,9,1,June,06,09:00H,"Bronx, 09:00H"
2018-06-06 09:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,9,1,June,06,09:00H,"Manhattan, 09:00H"
2018-06-06 23:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,23,1,June,06,23:00H,"Manhattan, 23:00H"
2018-06-06 03:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,3,1,June,06,03:00H,"Manhattan, 03:00H"
2018-06-06 01:00:00,2018-06-06,23,Wed,Bronx,Taxi,🚕,Partly cloudy,⛅️,2.0,0.0,Unspecified,Unspecified,1,1,June,06,01:00H,"Bronx, 01:00H"
2018-06-06 10:00:00,2018-06-06,23,Wed,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Following Too Closely,Driving Infraction,10,1,June,06,10:00H,"Queens, 10:00H"
2018-06-06 10:00:00,2018-06-06,23,Wed,Queens,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Following Too Closely,Driving Infraction,10,1,June,06,10:00H,"Queens, 10:00H"
2018-06-06 13:00:00,2018-06-06,23,Wed,Bronx,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,13,1,June,06,13:00H,"Bronx, 13:00H"
2018-06-06 13:00:00,2018-06-06,23,Wed,Queens,Taxi,🚕,Partly cloudy,⛅️,2.0,0.0,Following Too Closely,Driving Infraction,13,1,June,06,13:00H,"Queens, 13:00H"
2018-06-06 07:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,2.0,0.0,Traffic Control Disregarded,Driving Infraction,7,1,June,06,07:00H,"Manhattan, 07:00H"
2018-06-06 00:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,0,1,June,06,00:00H,"Manhattan, 00:00H"
2018-06-06 00:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Alcohol Involvement,Substance Abuse,0,1,June,06,00:00H,"Manhattan, 00:00H"
2018-06-06 00:00:00,2018-06-06,23,Wed,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Unspecified,Unspecified,0,1,June,06,00:00H,"Manhattan, 00:00H"
2018-06-05 12:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Unspecified,Unspecified,12,1,June,05,12:00H,"Manhattan, 12:00H"
2018-06-05 12:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Passing Too Closely,Driving Infraction,12,1,June,05,12:00H,"Manhattan, 12:00H"
2018-06-05 14:00:00,2018-06-05,23,Tue,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,14,1,June,05,14:00H,"Brooklyn, 14:00H"
2018-06-05 10:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,10,1,June,05,10:00H,"Manhattan, 10:00H"
2018-06-05 10:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,June,05,10:00H,"Manhattan, 10:00H"
2018-06-05 10:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,10,1,June,05,10:00H,"Manhattan, 10:00H"
2018-06-05 10:00:00,2018-06-05,23,Tue,Queens,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Unsafe Lane Changing,Driving Infraction,10,1,June,05,10:00H,"Queens, 10:00H"
2018-06-05 17:00:00,2018-06-05,23,Tue,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Following Too Closely,Driving Infraction,17,1,June,05,17:00H,"Brooklyn, 17:00H"
2018-06-05 17:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,June,05,17:00H,"Manhattan, 17:00H"
2018-06-05 08:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Unspecified,Unspecified,8,1,June,05,08:00H,"Manhattan, 08:00H"
2018-06-05 15:00:00,2018-06-05,23,Tue,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,15,1,June,05,15:00H,"Queens, 15:00H"
2018-06-05 15:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,15,1,June,05,15:00H,"Manhattan, 15:00H"
2018-06-05 07:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,7,1,June,05,07:00H,"Manhattan, 07:00H"
2018-06-05 09:00:00,2018-06-05,23,Tue,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,9,1,June,05,09:00H,"Brooklyn, 09:00H"
2018-06-05 09:00:00,2018-06-05,23,Tue,Manhattan,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,9,1,June,05,09:00H,"Manhattan, 09:00H"
2018-06-05 09:00:00,2018-06-05,23,Tue,Bronx,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Traffic Control Disregarded,Driving Infraction,9,1,June,05,09:00H,"Bronx, 09:00H"
2018-06-05 21:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Other Vehicular,Unspecified,21,1,June,05,21:00H,"Manhattan, 21:00H"
2018-06-05 20:00:00,2018-06-05,23,Tue,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,20,1,June,05,20:00H,"Brooklyn, 20:00H"
2018-06-05 20:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,20,1,June,05,20:00H,"Manhattan, 20:00H"
2018-06-05 13:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unsafe Lane Changing,Driving Infraction,13,1,June,05,13:00H,"Manhattan, 13:00H"
2018-06-05 13:00:00,2018-06-05,23,Tue,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,13,1,June,05,13:00H,"Brooklyn, 13:00H"
2018-06-05 11:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,11,1,June,05,11:00H,"Manhattan, 11:00H"
2018-06-05 11:00:00,2018-06-05,23,Tue,Brooklyn,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Unspecified,Unspecified,11,1,June,05,11:00H,"Brooklyn, 11:00H"
2018-06-05 16:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,16,1,June,05,16:00H,"Manhattan, 16:00H"
2018-06-05 18:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,18,1,June,05,18:00H,"Manhattan, 18:00H"
2018-06-05 18:00:00,2018-06-05,23,Tue,Queens,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,18,1,June,05,18:00H,"Queens, 18:00H"
2018-06-05 22:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Driver Inexperience,Driving Inexperience,22,1,June,05,22:00H,"Manhattan, 22:00H"
2018-06-05 22:00:00,2018-06-05,23,Tue,Manhattan,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Passing or Lane Usage Improper,Driving Infraction,22,1,June,05,22:00H,"Manhattan, 22:00H"
2018-06-05 00:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,0.0,0.0,Traffic Control Disregarded,Driving Infraction,0,1,June,05,00:00H,"Manhattan, 00:00H"
2018-06-05 06:00:00,2018-06-05,23,Tue,Manhattan,Taxi,🚕,Partly cloudy,⛅️,1.0,0.0,Reaction to Uninvolved Vehicle,Unspecified,6,1,June,05,06:00H,"Manhattan, 06:00H"
2018-06-05 01:00:00,2018-06-05,23,Tue,Bronx,Ambulance,🚑,Partly cloudy,⛅️,0.0,0.0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Pedestrian Error,1,1,June,05,01:00H,"Bronx, 01:00H"
2018-07-08 15:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Passenger Distraction,Driver Inattention,15,1,July,08,15:00H,"Manhattan, 15:00H"
2018-07-08 15:00:00,2018-07-08,27,Sun,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Backing Unsafely,Driving Infraction,15,1,July,08,15:00H,"Queens, 15:00H"
2018-07-08 15:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Passing or Lane Usage Improper,Driving Infraction,15,1,July,08,15:00H,"Manhattan, 15:00H"
2018-07-08 15:00:00,2018-07-08,27,Sun,Brooklyn,Taxi,🚕,Clear,☀️,1.0,0.0,Other Vehicular,Unspecified,15,1,July,08,15:00H,"Brooklyn, 15:00H"
2018-07-08 18:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,July,08,18:00H,"Manhattan, 18:00H"
2018-07-08 18:00:00,2018-07-08,27,Sun,Queens,Taxi,🚕,Clear,☀️,1.0,0.0,Following Too Closely,Driving Infraction,18,1,July,08,18:00H,"Queens, 18:00H"
2018-07-08 18:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,18,1,July,08,18:00H,"Manhattan, 18:00H"
2018-07-08 19:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,1.0,0.0,Unspecified,Unspecified,19,1,July,08,19:00H,"Manhattan, 19:00H"
2018-07-08 21:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,21,1,July,08,21:00H,"Manhattan, 21:00H"
2018-07-08 21:00:00,2018-07-08,27,Sun,Brooklyn,Taxi,🚕,Clear,☀️,0.0,0.0,Following Too Closely,Driving Infraction,21,1,July,08,21:00H,"Brooklyn, 21:00H"
2018-07-08 21:00:00,2018-07-08,27,Sun,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Following Too Closely,Driving Infraction,21,1,July,08,21:00H,"Queens, 21:00H"
2018-07-08 21:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Passenger Distraction,Driver Inattention,21,1,July,08,21:00H,"Manhattan, 21:00H"
2018-07-08 23:00:00,2018-07-08,27,Sun,Bronx,Taxi,🚕,Clear,☀️,0.0,0.0,Unspecified,Unspecified,23,1,July,08,23:00H,"Bronx, 23:00H"
2018-07-08 23:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Turning Improperly,Driving Infraction,23,1,July,08,23:00H,"Manhattan, 23:00H"
2018-07-08 11:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Outside Car Distraction,Environmental Factors,11,1,July,08,11:00H,"Manhattan, 11:00H"
2018-07-08 13:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,13,1,July,08,13:00H,"Manhattan, 13:00H"
2018-07-08 13:00:00,2018-07-08,27,Sun,,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,13,1,July,08,13:00H,
2018-07-08 20:00:00,2018-07-08,27,Sun,Queens,Taxi,🚕,Clear,☀️,0.0,0.0,Passing Too Closely,Driving Infraction,20,1,July,08,20:00H,"Queens, 20:00H"
2018-07-08 17:00:00,2018-07-08,27,Sun,Bronx,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,July,08,17:00H,"Bronx, 17:00H"
2018-07-08 17:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Driver Inattention/Distraction,Driver Inattention,17,1,July,08,17:00H,"Manhattan, 17:00H"
2018-07-08 02:00:00,2018-07-08,27,Sun,Manhattan,Taxi,🚕,Clear,☀️,0.0,0.0,Failure to Yield Right-of-Way,Driving Infraction,2,1,July,08,02:00H,"Manhattan, 02:00H"
